index,timestamp,width,height,frame_id,filename,angle,speed
1970-01-01 00:15:58.307,958307000000,640,480,openmv_cam/camera__link,center/958307000000.jpg,0.0,0.0
1970-01-01 00:15:58.367,958367000000,640,480,openmv_cam/camera__link,center/958367000000.jpg,0.0,0.0
1970-01-01 00:15:58.401,958401000000,640,480,openmv_cam/camera__link,center/958401000000.jpg,0.0,0.0
1970-01-01 00:15:58.467,958467000000,640,480,openmv_cam/camera__link,center/958467000000.jpg,0.0,0.0
1970-01-01 00:15:58.536,958536000000,640,480,openmv_cam/camera__link,center/958536000000.jpg,0.0,0.0
1970-01-01 00:15:58.602,958602000000,640,480,openmv_cam/camera__link,center/958602000000.jpg,0.0,0.0
1970-01-01 00:15:58.670,958670000000,640,480,openmv_cam/camera__link,center/958670000000.jpg,0.0,0.0026666666070620216
1970-01-01 00:15:58.733,958733000000,640,480,openmv_cam/camera__link,center/958733000000.jpg,0.0,0.01466666633884112
1970-01-01 00:15:58.767,958767000000,640,480,openmv_cam/camera__link,center/958767000000.jpg,0.0,0.027912087533827665
1970-01-01 00:15:58.833,958833000000,640,480,openmv_cam/camera__link,center/958833000000.jpg,0.0,0.11494505532331518
1970-01-01 00:15:58.868,958868000000,640,480,openmv_cam/camera__link,center/958868000000.jpg,0.0,0.15964912348671964
1970-01-01 00:15:58.935,958935000000,640,480,openmv_cam/camera__link,center/958935000000.jpg,0.0,0.2419298255914136
1970-01-01 00:15:59.000,959000000000,640,480,openmv_cam/camera__link,center/959000000000.jpg,0.0,0.38021052793452614
1970-01-01 00:15:59.037,959037000000,640,480,openmv_cam/camera__link,center/959037000000.jpg,0.0,0.4892631599777623
1970-01-01 00:15:59.104,959104000000,640,480,openmv_cam/camera__link,center/959104000000.jpg,0.0,0.5972114211569229
1970-01-01 00:15:59.167,959167000000,640,480,openmv_cam/camera__link,center/959167000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.233,959233000000,640,480,openmv_cam/camera__link,center/959233000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.267,959267000000,640,480,openmv_cam/camera__link,center/959267000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.334,959334000000,640,480,openmv_cam/camera__link,center/959334000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.400,959400000000,640,480,openmv_cam/camera__link,center/959400000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.434,959434000000,640,480,openmv_cam/camera__link,center/959434000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.468,959468000000,640,480,openmv_cam/camera__link,center/959468000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.514,959514000000,640,480,openmv_cam/camera__link,center/959514000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.568,959568000000,640,480,openmv_cam/camera__link,center/959568000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.603,959603000000,640,480,openmv_cam/camera__link,center/959603000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.667,959667000000,640,480,openmv_cam/camera__link,center/959667000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.733,959733000000,640,480,openmv_cam/camera__link,center/959733000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.771,959771000000,640,480,openmv_cam/camera__link,center/959771000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.836,959836000000,640,480,openmv_cam/camera__link,center/959836000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.904,959904000000,640,480,openmv_cam/camera__link,center/959904000000.jpg,0.0,0.6430766582489014
1970-01-01 00:15:59.967,959967000000,640,480,openmv_cam/camera__link,center/959967000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.033,960033000000,640,480,openmv_cam/camera__link,center/960033000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.067,960067000000,640,480,openmv_cam/camera__link,center/960067000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.133,960133000000,640,480,openmv_cam/camera__link,center/960133000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.168,960168000000,640,480,openmv_cam/camera__link,center/960168000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.202,960202000000,640,480,openmv_cam/camera__link,center/960202000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.242,960242000000,640,480,openmv_cam/camera__link,center/960242000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.301,960301000000,640,480,openmv_cam/camera__link,center/960301000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.340,960340000000,640,480,openmv_cam/camera__link,center/960340000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.400,960400000000,640,480,openmv_cam/camera__link,center/960400000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.467,960467000000,640,480,openmv_cam/camera__link,center/960467000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.533,960533000000,640,480,openmv_cam/camera__link,center/960533000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.567,960567000000,640,480,openmv_cam/camera__link,center/960567000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.601,960601000000,640,480,openmv_cam/camera__link,center/960601000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.635,960635000000,640,480,openmv_cam/camera__link,center/960635000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.706,960706000000,640,480,openmv_cam/camera__link,center/960706000000.jpg,0.0,0.6430766582489014
1970-01-01 00:16:00.767,960767000000,640,480,openmv_cam/camera__link,center/960767000000.jpg,0.0,0.6430766582489014
